,NP Name,trail_id,name,trail_type,summary,difficulty,stars,starVotes,location,url,imgSqSmall,imgSmall,imgSmallMed,imgMedium,"length, miles","ascent, ft","descent, ft","high, ft","low, ft",latitude,longitude,conditionStatus,conditionDetails,conditionDate
4116,Rocky Mountain,7000441,Bluebird Lake Trail,Trail,A must-do trail leading to a must-see alpine lake.,blueBlack,4.3,13,"Grand Lake, Colorado",https://www.hikingproject.com/trail/7000441/bluebird-lake-trail,https://cdn2.apstatic.com/photos/hike/7000569_sqsmall_1554159411.jpg,https://cdn2.apstatic.com/photos/hike/7000569_small_1554159411.jpg,https://cdn2.apstatic.com/photos/hike/7000569_smallMed_1554159411.jpg,https://cdn2.apstatic.com/photos/hike/7000569_medium_1554159411.jpg,3.2,1522,-5,10966,9449,40.2016,-105.6035,Unknown,,1970-01-01 00:00:00
4117,Rocky Mountain,7005731,Saint Vrain Mountain Trail #915,Trail,"A stone's throw away from ROMO, this trail has all of the benefits and fewer crowds than the park.",black,4.8,4,"Estes Park, Colorado",https://www.hikingproject.com/trail/7005731/saint-vrain-mountain-trail-915,https://cdn2.apstatic.com/photos/hike/7033158_sqsmall_1554997362.jpg,https://cdn2.apstatic.com/photos/hike/7033158_small_1554997362.jpg,https://cdn2.apstatic.com/photos/hike/7033158_smallMed_1554997362.jpg,https://cdn2.apstatic.com/photos/hike/7033158_medium_1554997362.jpg,6.4,2518,-1679,11362,8960,40.1742,-105.5334,Minor Issues,"Mostly Dry: The trail was clear except some lingering drifts of snow above 10,500 and small snow fields between timberline and the saddle",2020-06-12 15:11:12
4118,Rocky Mountain,7000478,Lion Lake Trail,Trail,"An alpine lake tucked deep into RMNP. With an early start, you can usually beat the crowds-not easy to do in this park!",blueBlack,4.1,7,"Grand Lake, Colorado",https://www.hikingproject.com/trail/7000478/lion-lake-trail,https://cdn2.apstatic.com/photos/hike/7049484_sqsmall_1555541495.jpg,https://cdn2.apstatic.com/photos/hike/7049484_small_1555541495.jpg,https://cdn2.apstatic.com/photos/hike/7049484_smallMed_1555541495.jpg,https://cdn2.apstatic.com/photos/hike/7049484_medium_1555541495.jpg,2.2,1048,-93,11094,10046,40.2128,-105.625,Unknown,,1970-01-01 00:00:00
4119,Rocky Mountain,7056517,Park Creek Trail #924,Trail,Needs Summary,black,0.0,0,"Nederland, Colorado",https://www.hikingproject.com/trail/7056517/park-creek-trail-924,,,,,2.4,610,-489,10171,9624,40.1598,-105.5463,Unknown,,1970-01-01 00:00:00
4120,Rocky Mountain,7056571,North Sheep Mountain Trail #828,Trail,Needs Summary,black,0.0,0,"Lyons, Colorado",https://www.hikingproject.com/trail/7056571/north-sheep-mountain-trail-828,,,,,2.3,99,-1302,8396,7097,40.2375,-105.4443,Unknown,,1970-01-01 00:00:00
4121,Rocky Mountain,7056519,Taylor Mountain Trail #932,Trail,Needs Summary,black,0.0,0,"Lyons, Colorado",https://www.hikingproject.com/trail/7056519/taylor-mountain-trail-932,,,,,1.2,63,-761,8733,8036,40.2047,-105.4839,All Clear,"Mostly Dry, Fallen Trees",2020-05-03 18:22:43
4122,Rocky Mountain,7000473,Lake Nanita Trail,Trail,A steeply rising trail that leads to two remote alpine lakes below the summit of Mt. Ptarmigan.,black,4.0,3,"Grand Lake, Colorado",https://www.hikingproject.com/trail/7000473/lake-nanita-trail,https://cdn2.apstatic.com/photos/hike/7000712_sqsmall_1554159573.jpg,https://cdn2.apstatic.com/photos/hike/7000712_small_1554159573.jpg,https://cdn2.apstatic.com/photos/hike/7000712_smallMed_1554159573.jpg,https://cdn2.apstatic.com/photos/hike/7000712_medium_1554159573.jpg,3.3,1737,-355,11048,9423,40.2813,-105.7212,Unknown,,1970-01-01 00:00:00
4123,Rocky Mountain,7056583,North Sheep Mountain Cut-Off #828.1,Trail,Needs Summary,black,0.0,0,"Lyons, Colorado",https://www.hikingproject.com/trail/7056583/north-sheep-mountain-cut-off-8281,,,,,0.7,57,-298,8378,8087,40.239,-105.4358,Unknown,,1970-01-01 00:00:00
4124,Rocky Mountain,7000517,Ouzel Lake Trail,Trail,"A welcoming, wooded trail from the ridge line, which leads to a serene, mountain lake.",blue,3.9,11,"Grand Lake, Colorado",https://www.hikingproject.com/trail/7000517/ouzel-lake-trail,https://cdn2.apstatic.com/photos/hike/7000651_sqsmall_1554159484.jpg,https://cdn2.apstatic.com/photos/hike/7000651_small_1554159484.jpg,https://cdn2.apstatic.com/photos/hike/7000651_smallMed_1554159484.jpg,https://cdn2.apstatic.com/photos/hike/7000651_medium_1554159484.jpg,0.5,134,-32,9999,9865,40.2024,-105.6253,Minor Issues,"Snowy - snow near thunder lake, pretty easy to walk over",2020-06-17 11:10:31
4125,Rocky Mountain,7050612,Johnny Park Road,Trail,Needs Summary,blue,2.0,1,"Lyons, Colorado",https://www.hikingproject.com/trail/7050612/johnny-park-road,,,,,5.7,1452,-376,8492,7417,40.2574,-105.4064,Unknown,,1970-01-01 00:00:00
4126,Rocky Mountain,7000417,Alpine Ridge Trail,Trail,A short trail leading to a great overlook.,blueBlack,4.5,13,"Grand Lake, Colorado",https://www.hikingproject.com/trail/7000417/alpine-ridge-trail,https://cdn2.apstatic.com/photos/hike/7000973_sqsmall_1554168256.jpg,https://cdn2.apstatic.com/photos/hike/7000973_small_1554168256.jpg,https://cdn2.apstatic.com/photos/hike/7000973_smallMed_1554168256.jpg,https://cdn2.apstatic.com/photos/hike/7000973_medium_1554168256.jpg,0.4,190,-12,11985,11795,40.4416,-105.754,Unknown,,1970-01-01 00:00:00
4127,Rocky Mountain,7000500,Milner Pass - Fall River Pass Trail,Trail,Needs Adoption!,blueBlack,3.6,5,"Grand Lake, Colorado",https://www.hikingproject.com/trail/7000500/milner-pass-fall-river-pass-trail,https://cdn2.apstatic.com/photos/hike/7001034_sqsmall_1554217485.jpg,https://cdn2.apstatic.com/photos/hike/7001034_small_1554217485.jpg,https://cdn2.apstatic.com/photos/hike/7001034_smallMed_1554217485.jpg,https://cdn2.apstatic.com/photos/hike/7001034_medium_1554217485.jpg,3.5,13,-685,11764,11092,40.4409,-105.7558,Unknown,,1970-01-01 00:00:00
4128,Rocky Mountain,7053216,St. Vrain Summit Trail,Trail,This trail has spectacular views of the Rocky Mountains and lots of elevation gain in a short distance.,black,5.0,1,"Nederland, Colorado",https://www.hikingproject.com/trail/7053216/st-vrain-summit-trail,,,,,0.7,837,0,12156,11319,40.162,-105.5745,Unknown,,1970-01-01 00:00:00
4129,Rocky Mountain,7039305,Lookout Mountain Summit Trail #934.1A,Trail,This trail heads to a spectacular view.,black,2.0,1,"Estes Park, Colorado",https://www.hikingproject.com/trail/7039305/lookout-mountain-summit-trail-9341a,,,,,0.5,269,0,10524,10255,40.528,-105.4602,Unknown,,1970-01-01 00:00:00
4130,Rocky Mountain,7000485,Long Meadows Trail,Trail,Needs Adoption!,black,0.0,0,"Grand Lake, Colorado",https://www.hikingproject.com/trail/7000485/long-meadows-trail,,,,,0.8,521,-166,10232,9711,40.3383,-105.8083,Unknown,,1970-01-01 00:00:00
4131,Rocky Mountain,7056468,Bright Trail #921,Trail,Needs Summary,black,0.0,0,"Lyons, Colorado",https://www.hikingproject.com/trail/7056468/bright-trail-921,,,,,1.6,1367,-11,8686,7330,40.2154,-105.4566,Minor Issues,"Dry - Trail is in good condition, but the creek is not (safely) passable, as of early May.",2020-05-03 18:26:11
4132,Rocky Mountain,7056483,Bright Trail Spur #921.1,Trail,Needs Summary,black,0.0,0,"Lyons, Colorado",https://www.hikingproject.com/trail/7056483/bright-trail-spur-9211,,,,,1.7,1227,-279,8557,7330,40.2154,-105.4566,Unknown,,1970-01-01 00:00:00
4133,Rocky Mountain,7050610,Coulson Gulch Trail #916,Trail,Needs Summary,blue,3.8,6,"Lyons, Colorado",https://www.hikingproject.com/trail/7050610/coulson-gulch-trail-916,https://cdn2.apstatic.com/photos/hike/7061824_sqsmall_1565642086.jpg,https://cdn2.apstatic.com/photos/hike/7061824_small_1565642086.jpg,https://cdn2.apstatic.com/photos/hike/7061824_smallMed_1565642086.jpg,https://cdn2.apstatic.com/photos/hike/7061824_medium_1565642086.jpg,2.9,39,-928,7653,6764,40.25,-105.4107,All Clear,Dry,2020-06-18 12:45:02
4134,Rocky Mountain,7056529,Storm Mountain Trail #925,Trail,Needs Summary,black,0.0,0,"Estes Park, Colorado",https://www.hikingproject.com/trail/7056529/storm-mountain-trail-925,,,,,4.4,740,-2199,8891,7260,40.4693,-105.3801,Unknown,,1970-01-01 00:00:00
4135,Rocky Mountain,7056538,Emmaline Lake #945,Trail,Needs Summary,blue,0.0,0,"Red Feather Lakes, Colorado",https://www.hikingproject.com/trail/7056538/emmaline-lake-945,https://cdn2.apstatic.com/photos/hike/7050385_sqsmall_1555690535.jpg,https://cdn2.apstatic.com/photos/hike/7050385_small_1555690535.jpg,https://cdn2.apstatic.com/photos/hike/7050385_smallMed_1555690535.jpg,https://cdn2.apstatic.com/photos/hike/7050385_medium_1555690535.jpg,2.4,550,-16,9513,8965,40.577,-105.5851,Unknown,,1970-01-01 00:00:00
4136,Rocky Mountain,7000545,Thunder Lake Trail,Trail,A steep trail leading to two lovely alpine lakes.,blueBlack,4.3,16,"Grand Lake, Colorado",https://www.hikingproject.com/trail/7000545/thunder-lake-trail,https://cdn2.apstatic.com/photos/hike/7000671_sqsmall_1554159512.jpg,https://cdn2.apstatic.com/photos/hike/7000671_small_1554159512.jpg,https://cdn2.apstatic.com/photos/hike/7000671_smallMed_1554159512.jpg,https://cdn2.apstatic.com/photos/hike/7000671_medium_1554159512.jpg,5.0,116,-2304,11630,9439,40.2252,-105.6661,Minor Issues,"Snowy - snow near thunder lake, pretty easy to walk over",2020-06-17 11:10:31
4137,Rocky Mountain,7070856,Holzwarth-Colorado River Trail,Trail,Trail paralleling the Trail Ridge Road between Holzwarth Historic Site and the Colorado River Trailhead.,green,2.0,1,"Grand Lake, Colorado",https://www.hikingproject.com/trail/7070856/holzwarth-colorado-river-trail,,,,,2.1,165,-31,9038,8904,40.3736,-105.8544,Unknown,,1970-01-01 00:00:00
4138,Rocky Mountain,7019421,Emmaline Lake,Trail,A beautiful trail leading into the Comanche Peak Wilderness with an impressive cirque at the top.,blue,4.4,11,"Red Feather Lakes, Colorado",https://www.hikingproject.com/trail/7019421/emmaline-lake,https://cdn2.apstatic.com/photos/hike/7020244_sqsmall_1554838070.jpg,https://cdn2.apstatic.com/photos/hike/7020244_small_1554838070.jpg,https://cdn2.apstatic.com/photos/hike/7020244_smallMed_1554838070.jpg,https://cdn2.apstatic.com/photos/hike/7020244_medium_1554838070.jpg,5.6,1989,-2,11002,9014,40.5755,-105.5895,Unknown,,1970-01-01 00:00:00
4139,Rocky Mountain,7000508,Mummy Pass Trail,Trail,A robust backcountry experience traveling over Mummy Pass and down a long valley to the west.,black,5.0,1,"Estes Park, Colorado",https://www.hikingproject.com/trail/7000508/mummy-pass-trail,https://cdn2.apstatic.com/photos/hike/7042967_sqsmall_1555107350.jpg,https://cdn2.apstatic.com/photos/hike/7042967_small_1555107350.jpg,https://cdn2.apstatic.com/photos/hike/7042967_smallMed_1555107350.jpg,https://cdn2.apstatic.com/photos/hike/7042967_medium_1555107350.jpg,9.5,2053,-1689,11456,9565,40.556,-105.6155,Unknown,,1970-01-01 00:00:00
4140,Rocky Mountain,7001013,Ditch Road,Trail,An access road that climbs at steady grade to the Grand Ditch Trail.,blue,2.0,1,"Grand Lake, Colorado",https://www.hikingproject.com/trail/7001013/ditch-road,https://cdn2.apstatic.com/photos/hike/7000828_sqsmall_1554159680.jpg,https://cdn2.apstatic.com/photos/hike/7000828_small_1554159680.jpg,https://cdn2.apstatic.com/photos/hike/7000828_smallMed_1554159680.jpg,https://cdn2.apstatic.com/photos/hike/7000828_medium_1554159680.jpg,2.8,1403,-28,10269,8866,40.3721,-105.86,Unknown,,1970-01-01 00:00:00
4141,Rocky Mountain,7035639,Palisade Mountain Summit,Trail,A fun short hike to the summit of Palisade Mountain. Enjoy great views of the Continental Divide.,blue,4.4,19,"Estes Park, Colorado",https://www.hikingproject.com/trail/7035639/palisade-mountain-summit,https://cdn2.apstatic.com/photos/hike/7064463_sqsmall_1573349197.jpg,https://cdn2.apstatic.com/photos/hike/7064463_small_1573349197.jpg,https://cdn2.apstatic.com/photos/hike/7064463_smallMed_1573349197.jpg,https://cdn2.apstatic.com/photos/hike/7064463_medium_1573349197.jpg,1.3,846,-28,8226,7408,40.4394,-105.3266,All Clear,Mostly Dry,2020-05-03 21:56:38
4142,Rocky Mountain,7033591,Ballard Road to Donner Pass Connector #926,Connector,,blue,4.0,1,"Estes Park, Colorado",https://www.hikingproject.com/trail/7033591/ballard-road-to-donner-pass-connector-926,,,,,0.3,167,0,9115,8948,40.5504,-105.4722,Bad / Closed,"Snowy, Icy",2020-04-11 13:39:05
4143,Rocky Mountain,7002432,FS 128,Connector,,green,0.0,0,"Estes Park, Colorado",https://www.hikingproject.com/trail/7002432/fs-128,,,,,0.4,44,-2,8679,8637,40.4742,-105.3678,Unknown,,1970-01-01 00:00:00
4144,Rocky Mountain,7000470,Irene Lake Trail,Connector,,green,0.0,0,"Grand Lake, Colorado",https://www.hikingproject.com/trail/7000470/irene-lake-trail,https://cdn2.apstatic.com/photos/hike/7000585_sqsmall_1554159434.jpg,https://cdn2.apstatic.com/photos/hike/7000585_small_1554159434.jpg,https://cdn2.apstatic.com/photos/hike/7000585_smallMed_1554159434.jpg,https://cdn2.apstatic.com/photos/hike/7000585_medium_1554159434.jpg,0.2,19,-28,10662,10641,40.4136,-105.8189,Unknown,,1970-01-01 00:00:00
4145,Rocky Mountain,7000469,Irene Lake Loop Trail,Connector,,green,4.3,3,"Grand Lake, Colorado",https://www.hikingproject.com/trail/7000469/irene-lake-loop-trail,https://cdn2.apstatic.com/photos/hike/7000585_sqsmall_1554159434.jpg,https://cdn2.apstatic.com/photos/hike/7000585_small_1554159434.jpg,https://cdn2.apstatic.com/photos/hike/7000585_smallMed_1554159434.jpg,https://cdn2.apstatic.com/photos/hike/7000585_medium_1554159434.jpg,0.3,43,-60,10668,10608,40.413,-105.8199,Unknown,,1970-01-01 00:00:00
4146,Rocky Mountain,7056580,Fish Creek Trail #993,Trail,Needs Summary,blue,4.0,1,"Red Feather Lakes, Colorado",https://www.hikingproject.com/trail/7056580/fish-creek-trail-993,,,,,6.6,500,-1672,9201,7914,40.5807,-105.6005,Unknown,,1970-01-01 00:00:00
4147,Rocky Mountain,7001007,Onahu - Tonohutu Connector,Trail,A connector trail between Tonohutu and Onahu Creeks.,blue,3.0,2,"Grand Lake, Colorado",https://www.hikingproject.com/trail/7001007/onahu-tonohutu-connector,,,,,1.3,436,-236,9889,9453,40.3209,-105.8105,Minor Issues,"Dry, Muddy, Snowy: Very snowy from bridge up to ridge--lots of post-holing. Mostly dry with some mud after the ridge and down to Big Meadow.",2020-05-28 23:16:23
4148,Rocky Mountain,7000559,Poudre River Trail,Trail,A gradually descending trail along the banks of the Cache La Poudre River.,blueBlack,3.5,2,"Grand Lake, Colorado",https://www.hikingproject.com/trail/7000559/poudre-river-trail,https://cdn2.apstatic.com/photos/hike/7051010_sqsmall_1555691906.jpg,https://cdn2.apstatic.com/photos/hike/7051010_small_1555691906.jpg,https://cdn2.apstatic.com/photos/hike/7051010_smallMed_1555691906.jpg,https://cdn2.apstatic.com/photos/hike/7051010_medium_1555691906.jpg,9.7,302,-1282,10735,9677,40.4253,-105.8051,Unknown,,1970-01-01 00:00:00
4149,Rocky Mountain,7000467,Hutcheson Lake Trail,Connector,,black,0.0,0,"Grand Lake, Colorado",https://www.hikingproject.com/trail/7000467/hutcheson-lake-trail,https://cdn2.apstatic.com/photos/hike/7000583_sqsmall_1554159431.jpg,https://cdn2.apstatic.com/photos/hike/7000583_small_1554159431.jpg,https://cdn2.apstatic.com/photos/hike/7000583_smallMed_1554159431.jpg,https://cdn2.apstatic.com/photos/hike/7000583_medium_1554159431.jpg,0.8,289,-23,10873,10589,40.1769,-105.6236,Unknown,,1970-01-01 00:00:00
4150,Rocky Mountain,7053257,Baker Gulch Trail #29,Trail,A steady climb along a stream that lead from woods and meadows to incredible views of the Never Summers above treeline.,blue,4.0,1,"Grand Lake, Colorado",https://www.hikingproject.com/trail/7053257/baker-gulch-trail-29,https://cdn2.apstatic.com/photos/hike/7021242_sqsmall_1554839310.jpg,https://cdn2.apstatic.com/photos/hike/7021242_small_1554839310.jpg,https://cdn2.apstatic.com/photos/hike/7021242_smallMed_1554839310.jpg,https://cdn2.apstatic.com/photos/hike/7021242_medium_1554839310.jpg,6.6,2415,-30,11256,8845,40.3549,-105.8574,Unknown,,1970-01-01 00:00:00
4151,Rocky Mountain,7053258,Bowen Gulch Trail #119,Trail,A gentle climb on a wide and well-maintained trail.,blue,2.0,2,"Grand Lake, Colorado",https://www.hikingproject.com/trail/7053258/bowen-gulch-trail-119,https://cdn2.apstatic.com/photos/hike/7050539_sqsmall_1555690885.jpg,https://cdn2.apstatic.com/photos/hike/7050539_small_1555690885.jpg,https://cdn2.apstatic.com/photos/hike/7050539_smallMed_1555690885.jpg,https://cdn2.apstatic.com/photos/hike/7050539_medium_1555690885.jpg,6.4,1620,-114,10370,8864,40.3561,-105.8625,Unknown,,1970-01-01 00:00:00
4152,Rocky Mountain,7056562,Little Fish Trail #948.1,Trail,Needs Summary,green,0.0,0,"Red Feather Lakes, Colorado",https://www.hikingproject.com/trail/7056562/little-fish-trail-9481,,,,,0.5,256,-12,8407,8151,40.616,-105.544,Unknown,,1970-01-01 00:00:00
4153,Rocky Mountain,7002441,Foothills Nature Trail,Trail,An easy trail to a neat rock hut overlook of the Big Thompson River,greenBlue,3.9,8,"Loveland, Colorado",https://www.hikingproject.com/trail/7002441/foothills-nature-trail,,,,,1.0,448,-46,6216,5772,40.4203,-105.2853,All Clear,Dry,2020-05-26 11:12:44
4154,Rocky Mountain,7056482,South Sheep Mountain #919,Trail,Needs Summary,black,0.0,0,"Lyons, Colorado",https://www.hikingproject.com/trail/7056482/south-sheep-mountain-919,,,,,0.8,44,-661,7694,7076,40.2042,-105.434,Unknown,,1970-01-01 00:00:00
4155,Rocky Mountain,7000495,Colorado River Trail - La Poudre Pass Trail,Trail,A lovely trail that parallels the Colorado River north toward Lulu City.,blue,3.4,5,"Grand Lake, Colorado",https://www.hikingproject.com/trail/7000495/colorado-river-trail-la-poudre-pass-trail,https://cdn2.apstatic.com/photos/hike/7000718_sqsmall_1554159584.jpg,https://cdn2.apstatic.com/photos/hike/7000718_small_1554159584.jpg,https://cdn2.apstatic.com/photos/hike/7000718_smallMed_1554159584.jpg,https://cdn2.apstatic.com/photos/hike/7000718_medium_1554159584.jpg,3.3,594,-176,9571,9049,40.4017,-105.8488,All Clear,Dry - Made 8t to Shipley Cabin,2020-06-24 12:36:34
4156,Rocky Mountain,7000248,Mirror Lake Trail,Trail,A short trail that ascends to Mirror Lake from the Mummy Pass Trail.,blue,4.0,1,"Estes Park, Colorado",https://www.hikingproject.com/trail/7000248/mirror-lake-trail,,,,,1.5,319,-25,11020,10711,40.5199,-105.6938,Unknown,,1970-01-01 00:00:00
4157,Rocky Mountain,7032841,Beaver Creek Trail,Trail,This nice trail with some rocky areas travels mostly pine and aspen forests on the way to Comanche Reservoir.,blue,4.0,2,"Red Feather Lakes, Colorado",https://www.hikingproject.com/trail/7032841/beaver-creek-trail,,,,,6.6,2064,-282,11127,9345,40.5794,-105.6185,Unknown,,1970-01-01 00:00:00
4158,Rocky Mountain,7006991,Coyote Valley Trail,Trail,An ordinary paved path with extraordinary access to pristine nature!,green,3.6,5,"Grand Lake, Colorado",https://www.hikingproject.com/trail/7006991/coyote-valley-trail,https://cdn2.apstatic.com/photos/hike/7006577_sqsmall_1554321034.jpg,https://cdn2.apstatic.com/photos/hike/7006577_small_1554321034.jpg,https://cdn2.apstatic.com/photos/hike/7006577_smallMed_1554321034.jpg,https://cdn2.apstatic.com/photos/hike/7006577_medium_1554321034.jpg,0.7,37,-42,8825,8787,40.3448,-105.8583,All Clear,Dry - continued past trail to next parking lot.,2020-06-24 09:55:03
4159,Rocky Mountain,7034147,Middle St. Vrain Road,Trail,A 4x4 trail from Camp Dick to the Indian Peaks Wilderness.,blue,3.0,3,"Nederland, Colorado",https://www.hikingproject.com/trail/7034147/middle-st-vrain-road,https://cdn2.apstatic.com/photos/hike/7001577_sqsmall_1554218948.jpg,https://cdn2.apstatic.com/photos/hike/7001577_small_1554218948.jpg,https://cdn2.apstatic.com/photos/hike/7001577_smallMed_1554218948.jpg,https://cdn2.apstatic.com/photos/hike/7001577_medium_1554218948.jpg,3.8,946,-63,9635,8727,40.1303,-105.5256,Bad / Closed,"Muddy, Snowy - lots of water, snow, and mud",2020-06-05 14:56:59
4160,Rocky Mountain,7005732,Saint Vrain Glacier Trail,Trail,Explore some of the coolest geology the Indian Peaks Wilderness has to offer on this secluded trail.,blueBlack,4.5,4,"Nederland, Colorado",https://www.hikingproject.com/trail/7005732/saint-vrain-glacier-trail,https://cdn2.apstatic.com/photos/hike/7034038_sqsmall_1554999284.jpg,https://cdn2.apstatic.com/photos/hike/7034038_small_1554999284.jpg,https://cdn2.apstatic.com/photos/hike/7034038_smallMed_1554999284.jpg,https://cdn2.apstatic.com/photos/hike/7034038_medium_1554999284.jpg,3.1,1281,-45,11148,9912,40.1495,-105.605,Unknown,,1970-01-01 00:00:00
4161,Rocky Mountain,7002464,Buchanan Pass Trail,Trail,A high elevation trail leading you even higher!,blueBlack,4.7,6,"Nederland, Colorado",https://www.hikingproject.com/trail/7002464/buchanan-pass-trail,https://cdn2.apstatic.com/photos/hike/7049405_sqsmall_1555541334.jpg,https://cdn2.apstatic.com/photos/hike/7049405_small_1555541334.jpg,https://cdn2.apstatic.com/photos/hike/7049405_smallMed_1555541334.jpg,https://cdn2.apstatic.com/photos/hike/7049405_medium_1555541334.jpg,15.0,3093,-2980,11782,8704,40.13,-105.5242,Bad / Closed,"Muddy, Snowy - lots of water, snow, and mud",2020-06-05 14:56:59
4162,Rocky Mountain,7034090,Coney Lake Trail #914,Trail,"A very scenic, mildly difficult hike to a high alpine lake.",blueBlack,3.3,4,"Nederland, Colorado",https://www.hikingproject.com/trail/7034090/coney-lake-trail-914,https://cdn2.apstatic.com/photos/hike/7060991_sqsmall_1563646144.jpg,https://cdn2.apstatic.com/photos/hike/7060991_small_1563646144.jpg,https://cdn2.apstatic.com/photos/hike/7060991_smallMed_1563646144.jpg,https://cdn2.apstatic.com/photos/hike/7060991_medium_1563646144.jpg,3.4,1199,-47,10968,9816,40.1306,-105.5814,Minor Issues,"Muddy, Snowy - Trail is filled with shallow water. Several snowfield crossings. Do-able with way finding skills",2020-06-22 17:18:05
4163,Rocky Mountain,7000520,Red Mountain Trail,Trail,A relaxed trail connecting the Grand Ditch to the valley below.,blue,3.0,1,"Grand Lake, Colorado",https://www.hikingproject.com/trail/7000520/red-mountain-trail,,,,,3.2,1080,-195,10118,9039,40.4081,-105.8493,Unknown,,1970-01-01 00:00:00
4164,Rocky Mountain,7000245,Comanche Peak Trail,Trail,A spur that leaves from the Mirror Lake trail and summits Comanche Peak.,black,4.0,1,"Estes Park, Colorado",https://www.hikingproject.com/trail/7000245/comanche-peak-trail,https://cdn2.apstatic.com/photos/hike/7000762_sqsmall_1554159616.jpg,https://cdn2.apstatic.com/photos/hike/7000762_small_1554159616.jpg,https://cdn2.apstatic.com/photos/hike/7000762_smallMed_1554159616.jpg,https://cdn2.apstatic.com/photos/hike/7000762_medium_1554159616.jpg,2.3,1771,0,12533,10762,40.5256,-105.6995,Unknown,,1970-01-01 00:00:00
4165,Rocky Mountain,7002469,Red Deer Lake Trail,Trail,High altitude trail leading to Red Deer Lake.,blue,3.0,1,"Nederland, Colorado",https://www.hikingproject.com/trail/7002469/red-deer-lake-trail,https://cdn2.apstatic.com/photos/hike/7001580_sqsmall_1554218957.jpg,https://cdn2.apstatic.com/photos/hike/7001580_small_1554218957.jpg,https://cdn2.apstatic.com/photos/hike/7001580_smallMed_1554218957.jpg,https://cdn2.apstatic.com/photos/hike/7001580_medium_1554218957.jpg,0.6,280,-4,10373,10093,40.1385,-105.6009,Unknown,,1970-01-01 00:00:00
4166,Rocky Mountain,7066674,Coney Flats Road #507.1,Trail,"In the summertime, there are better trails, as this a 4x4 road during that time.",blue,3.3,3,"Nederland, Colorado",https://www.hikingproject.com/trail/7066674/coney-flats-road-5071,https://cdn2.apstatic.com/photos/hike/7034673_sqsmall_1555000756.jpg,https://cdn2.apstatic.com/photos/hike/7034673_small_1555000756.jpg,https://cdn2.apstatic.com/photos/hike/7034673_smallMed_1555000756.jpg,https://cdn2.apstatic.com/photos/hike/7034673_medium_1555000756.jpg,4.7,741,-286,9857,9180,40.1212,-105.524,All Clear,Some Mud - a few large puddles to walk around. otherwise all clear.,2020-06-22 17:20:51
4167,Rocky Mountain,7085244,Johnny Park Connector,Trail,A nice connector between the Ralph Price North Shore Trail and Coulson Gulch Trail #916 through wildflower meadows.,green,3.0,1,"Lyons, Colorado",https://www.hikingproject.com/trail/7085244/johnny-park-connector,https://cdn2.apstatic.com/photos/hike/7061808_sqsmall_1565636004.jpg,https://cdn2.apstatic.com/photos/hike/7061808_small_1565636004.jpg,https://cdn2.apstatic.com/photos/hike/7061808_smallMed_1565636004.jpg,https://cdn2.apstatic.com/photos/hike/7061808_medium_1565636004.jpg,1.7,562,-41,6988,6451,40.2225,-105.3912,Unknown,,1970-01-01 00:00:00
4168,Rocky Mountain,7033588,Donner Pass Trail #926,Trail,A rough and remote mountain singletrack.,black,3.0,2,"Estes Park, Colorado",https://www.hikingproject.com/trail/7033588/donner-pass-trail-926,,,,,9.0,1930,-2497,10137,7701,40.5811,-105.4699,Minor Issues,"Muddy, Snowy - Very deep snow in stretches beginning at 8,800 ft elev",2020-04-28 22:12:57
4169,Rocky Mountain,7016080,CDT: Bowen Gulch to Willow Creek Pass  (CO Sec. 38),Trail,Needs Summary,black,0.0,0,"Grand Lake, Colorado",https://www.hikingproject.com/trail/7016080/cdt-bowen-gulch-to-willow-creek-pass-co-sec-38,https://cdn2.apstatic.com/photos/hike/7050539_sqsmall_1555690885.jpg,https://cdn2.apstatic.com/photos/hike/7050539_small_1555690885.jpg,https://cdn2.apstatic.com/photos/hike/7050539_smallMed_1555690885.jpg,https://cdn2.apstatic.com/photos/hike/7050539_medium_1555690885.jpg,19.7,4207,-3356,11435,8764,40.3282,-105.8568,Unknown,,1970-01-01 00:00:00
4170,Rocky Mountain,7000516,Onahu Creek Trail,Trail,This trail parallels Onahu Creek as a fun out-and-back or it can also serve as a connector to other routes.,blue,3.0,5,"Grand Lake, Colorado",https://www.hikingproject.com/trail/7000516/onahu-creek-trail,https://cdn2.apstatic.com/photos/hike/7023584_sqsmall_1554845251.jpg,https://cdn2.apstatic.com/photos/hike/7023584_small_1554845251.jpg,https://cdn2.apstatic.com/photos/hike/7023584_smallMed_1554845251.jpg,https://cdn2.apstatic.com/photos/hike/7023584_medium_1554845251.jpg,3.0,881,-8,9663,8791,40.3161,-105.8436,Minor Issues,"Muddy, Snowy, Fallen Trees: Past the upper Onahu Bridge, you'll be post-holing a lot. Traction and/or poles recommended. Mostly dry after the ridge.",2020-05-28 23:11:54
4171,Rocky Mountain,7000456,Onahu - Green Mountain Connector,Connector,,green,2.0,1,"Grand Lake, Colorado",https://www.hikingproject.com/trail/7000456/onahu-green-mountain-connector,,,,,0.5,19,-1,8773,8754,40.3155,-105.8433,Unknown,,1970-01-01 00:00:00
